Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1997","1997","tonnes","11299","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1998","1998","tonnes","11984","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","1999","1999","tonnes","10978","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2000","2000","tonnes","10528","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2001","2001","tonnes","7854","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2002","2002","tonnes","14467","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2003","2003","tonnes","14562","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2004","2004","tonnes","19572","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2005","2005","tonnes","14068","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2006","2006","tonnes","12957","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2007","2007","tonnes","12628","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2008","2008","tonnes","14068","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2009","2009","tonnes","11137","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2010","2010","tonnes","11878","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2011","2011","tonnes","31345","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2012","2012","tonnes","26798","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2013","2013","tonnes","32400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2014","2014","tonnes","38393","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2015","2015","tonnes","36437","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2016","2016","tonnes","38919","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","tonnes","37999","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","tonnes","38067","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","tonnes","38067","F","FAO estimate"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","2310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","1841","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","1497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","1466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","1962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","1225","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","1529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","1534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","1555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","1602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","1721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","1789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","2198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","2549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","1353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","2132","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","2220","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","2157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","2352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","1935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","1982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","1781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","1814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","1620","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","1880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","1836","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","1630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","1525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","1459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","1478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1309","Insecticides","1990","1990","tonnes","63","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1309","Insecticides","1991","1991","tonnes","48","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1309","Insecticides","1992","1992","tonnes","53","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1309","Insecticides","1993","1993","tonnes","30","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
